timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,optical_lux
2.36,0.08109287004849718,9.81122472408185,-0.11408516439246999,0.003907989087980501,0.012079559225456763,0.01488402060867436,100.0
2.38,0.04966856498799601,9.861032988702076,-0.0965619717630828,-0.006092897886400412,-0.0023143296988415297,0.015653347411161568,100.0
2.4,-0.011476390466828343,9.61559584114899,-0.2317298685691158,-0.007514472810594877,-0.008937553400422543,0.0008559281682787201,100.0
2.42,-0.10353502310711543,9.747070469685424,0.3012400251301106,0.004329677277589274,0.0008734819670044955,0.0014708425943805003,100.0
2.44,-0.10101823671950912,9.86083228388414,-0.03666089537514493,-0.0058983213695303904,-0.00413397216698473,0.0161044531918944,100.0
2.46,-0.07027692606087398,9.94103336326366,0.019083964813129527,-0.0067939623444335144,0.017380473401550658,-0.002906475388114993,100.0
2.48,0.03100040924724516,9.586330749524551,0.01925069134823225,-0.00954350647045727,0.010399088111544672,0.015282646813152669,100.0
2.5,0.0684990814001039,10.012461520165147,0.05562628968216293,0.0010971655279135707,-0.001357508815917797,-0.006143029185353418,100.0
2.52,0.01580388372490733,9.90396356404551,-0.07129587926951332,0.01571217216014565,-0.014779051448738709,-0.009040748129682996,100.0
2.54,-0.036511443764090254,9.86090036696787,-0.0029325237881312164,-0.007493893820068909,-0.027808552951975322,0.0035437920254161306,100.0
2.56,0.023147720001058622,9.800072029205777,-0.09753996488467026,-0.005516129427961011,0.00045323943179287964,-0.004045117953506645,100.0
2.58,-0.049308114278975274,9.874088772892067,0.01794746602519177,-0.0012426126167307465,-0.0033716637589990906,-0.004934501303623261,100.0
2.6,-0.2124371562049392,9.717413308082898,0.1320801803684035,-0.02342961881516788,-0.005672527201407528,-0.0005970033783061028,100.0
2.62,0.10115245337934937,9.861258935310799,0.03463862826377101,0.014010955795902327,-0.005760565808494465,0.0010696659667315143,100.0
2.64,0.029027315881054117,9.790573432900178,-0.06955293657483903,-0.008635792039053725,0.0069229438541056265,0.010959238161957333,100.0
2.66,0.0036018886790360376,9.740366783593833,0.0006449123905248705,-0.008422362890367545,-0.015781278769410736,0.013623228536083384,100.0
2.68,0.1311118848748191,9.791317744436355,-0.03537191411772537,-0.0003821047461687173,0.016501120363135554,-0.0015052829727601935,100.0
2.7,-0.2287795308381647,9.774852450514867,0.04122448842391537,0.010921184571533134,-0.002974740100888026,-0.013818185636906026,100.0
2.72,0.16144632633754452,9.982134723487686,-0.044617282616973515,0.015051969966763334,-0.013442035498462715,0.016064599232202003,100.0
2.74,0.030080982170817706,9.84001245986862,-0.050352501482303386,0.001178285619842065,0.009836856586045363,-0.004546863841677275,100.0
2.7600000000000002,0.1377671988967754,9.836031852675946,0.06975867853832275,0.01078910691884237,0.007395708915335161,0.02054758391745088,100.0
2.7800000000000002,-0.1660496559402975,9.778804426562534,0.06218410707582781,0.0059749306010106,-0.0005669930463441325,0.001909868716900863,100.0
2.8000000000000003,0.05425395781918999,9.837609401162258,0.004393630883687097,0.0013103836435818734,-0.008002836356938343,-0.006464732450717543,100.0
2.82,0.05286069899391386,9.937876850744493,0.13653075727884276,-0.0042982642770868175,0.006437647838934267,0.007893391492387287,100.0
2.84,0.040868606715585176,9.760967567705448,-0.0924574796693814,-0.0008748053618163407,0.004060440020643759,-0.012640408111559143,100.0
2.86,0.050730015114057586,9.725351917381113,-0.07936415874608034,-0.004216032235823104,-0.002717416983046809,0.004976965837948182,100.0
2.88,0.11529912658744174,9.769291430918768,-0.11457551740024519,-0.01777630139180228,0.0034402183990391573,0.006868071910047987,100.0
2.9,-0.04202841559212253,9.878532925308743,0.006556469814003371,-0.00221325691153992,0.007318468864938097,0.008498751404836344,100.0
2.92,-0.0140207830443601,9.88311845660067,0.09556850371178353,-0.0006683690487573323,0.0011394931514411015,0.007635449223177928,100.0
2.94,0.0815417752911831,9.869861069138132,-0.02339103757496563,-0.001281283979815523,-0.00316437092813126,-0.01009454381609209,100.0
2.96,-0.07666159706267932,9.76960553064929,-0.019197706980711368,0.016985140793070806,0.002836700991797326,0.0065402587391386515,100.0
2.98,-0.007858850861915175,9.77990812524156,-0.002663402271531455,0.004346822252497375,-0.0020641063860698883,0.0031153783881884274,100.0
